1454,13513184;-0,09184563
1454,13916016;-0,14099121
1454,14306641;-0,18449700
1454,14697266;-0,18449700
1454,15100098;-0,13535154
1454,15551758;-0,08298337
1454,15905762;-0,01530755
1454,16308594;0,01208496
1454,16748047;0,00725102
1454,17126465;-0,00725091
1454,17517090;-0,02175295
1454,17907715;-0,04995120
1454,18322754;-0,07009280
1454,18725586;-0,05720210
1454,19116211;-0,02739251
1454,19506836;0,00402832
1454,19897461;0,02980959
1454,20300293;0,04270017
1454,20703125;0,02014160
1454,21105957;0,00886238
1454,21496582;-0,01933587
1454,21911621;-0,05881345
1454,22326660;-0,07653809
1454,22705078;-0,07976067
1454,23107910;-0,07492673
1454,23510742;-0,04108882
1454,23913574;-0,02578127
1454,24291992;-0,01208496
1454,24694824;-0,03222656
1454,25122070;-0,06203616
1454,25500488;-0,08137202
1454,25915527;-0,09587395
1454,26293945;-0,07976067
1454,26721191;-0,07009280
1454,27111816;-0,05881345
1454,27502441;-0,05397952
1454,27893066;-0,05720210
1454,28320313;-0,08540034
1454,28710938;-0,08701169
1454,29101563;-0,07492673
1454,29492188;-0,05881345
1454,29956055;-0,05236816
1454,30310059;-0,05317378
1454,30700684;-0,06364739
1454,31091309;-0,07492673
1454,31506348;-0,08378899
1454,31896973;-0,08298337
1454,32299805;-0,09345698
1454,32714844;-0,09265137
1454,33105469;-0,10876465
1454,33605957;-0,13132322
1454,33898926;-0,12648928
1454,34350586;-0,10070801
1454,34716797;-0,06525874
1454,35107422;-0,02497554
1454,35485840;0,00402832
1454,35913086;0,02014160
1454,36315918;0,00886238
1454,36706543;0,00725102
1454,37109375;0,01530766
1454,37500000;0,01530766
1454,37902832;0,00080574
1454,38305664;-0,04511714
1454,38708496;-0,07734370
1454,39099121;-0,10795891
1454,39477539;-0,12810051
1454,39916992;-0,10231936
1454,40295410;-0,08298337
1454,40698242;-0,07492673
1454,41149902;-0,06042480
1454,41516113;-0,05800784
1454,41918945;-0,06203616
1454,42297363;-0,04672849
1454,42724609;-0,02497554
1454,43090820;-0,01208496
1454,43518066;0,00000000
1454,43896484;-0,00725091
1454,44311523;-0,02819824
1454,44714355;-0,06123042
1454,45104980;-0,06606448
1454,45495605;-0,09023440
1454,45898438;-0,10231936
1454,46301270;-0,11440432
1454,46691895;-0,12890625
1454,47106934;-0,10876465
1454,47509766;-0,08701169
1454,47912598;-0,06203616
1454,48291016;-0,02819824
1454,48754883;0,01208496
1454,49096680;0,02014160
1454,49560547;0,02497566
1454,49914551;0,01933599
1454,50292969;-0,02014160
1454,50695801;-0,05559075
1454,51098633;-0,06687009
1454,51538086;-0,07492673
1454,51892090;-0,06525874
1454,52294922;-0,04592288
1454,52697754;-0,01853025
1454,53100586;-0,00563967
1454,53503418;-0,00402832
1454,53906250;-0,01691890
1454,54345703;-0,02658689
1454,54699707;-0,06687009
1454,55102539;-0,08781731
1454,55505371;-0,07734370
1454,55908203;-0,07009280
1454,56298828;-0,07653809
1454,56701660;-0,04270017
1454,57116699;-0,02497554
1454,57495117;-0,01047361
1454,57910156;-0,00644529
1454,58300781;-0,00241697
1454,58715820;-0,02578127
1454,59094238;-0,05961907
1454,59497070;-0,09104002
1454,59899902;-0,11520994
1454,60302734;-0,11118162
1454,60693359;-0,09587395
1454,61108398;-0,07089841
1454,61499023;-0,05881345
1454,61889648;-0,08701169
1454,63781738;-0,09426272
1454,63781738;-0,09667969
1454,63781738;-0,09104002
1454,63781738;-0,06848145
1454,63903809;-0,04431152
1454,64306641;-0,03544915
1454,64733887;-0,03786623
1454,65124512;-0,02980959
1454,65515137;-0,03142083
1454,65917969;-0,03947747
1454,66308594;-0,04753411
1454,66711426;-0,03544915
1454,67114258;-0,02658689
1454,67517090;-0,02819824
1454,67895508;-0,00886226
1454,68322754;0,00080574
1454,68713379;-0,00644529
1454,69091797;-0,01047361
1454,69506836;0,00241697
1454,69897461;-0,01369631
1454,71130371;-0,01289058
1454,71130371;0,00725102
1454,71130371;0,00886238
1454,71508789;-0,00563967
1454,71972656;-0,02175295
1454,72314453;-0,07331538
1454,72705078;-0,09990227
1454,73132324;-0,10070801
1454,73498535;-0,09265137
1454,73913574;-0,06203616
1454,74291992;-0,03222656
1454,74707031;0,00402832
1454,75085449;0,00886238
1454,75500488;-0,00966799
1454,75891113;-0,02497554
1454,76306152;-0,05397952
1454,76708984;-0,06525874
1454,77099609;-0,08459473
1454,77490234;-0,08942866
1454,77905273;-0,11359859
1454,78808594;-0,14824212
1454,78808594;-0,14421380
1454,79382324;-0,12810051
1454,79516602;-0,09748530
1454,80041504;-0,07009280
1454,80334473;-0,05317378
1454,80749512;-0,02980959
1454,81127930;-0,01530755
1454,81530762;0,00725102
1454,81896973;0,01933599
1454,82299805;0,02497566
1454,82702637;0,02497566
1454,83105469;0,00725102
1454,83508301;-0,02175295
1454,83898926;-0,05075681
1454,84313965;-0,07009280
1454,84704590;-0,07734370
1454,85107422;-0,07653809
1454,85485840;-0,05720210
1454,85913086;-0,06042480
1454,86303711;-0,09587395
1454,86694336;-0,11843264
1454,87109375;-0,13937986
1454,87500000;-0,14824212
1454,87915039;-0,12487793
1454,88293457;-0,07573235
1454,88696289;-0,01047361
1454,89111328;0,03464353
1454,89501953;0,07170415
1454,89904785;0,06848145
1454,90307617;0,04753423
1454,90710449;0,02094734
1454,91101074;-0,01933587
1454,91503906;-0,05236816
1454,91894531;-0,07170403
1454,92309570;-0,09023440
1454,92700195;-0,09345698
1454,93103027;-0,08620608
1454,93493652;-0,07734370
1454,95324707;-0,07492673
1454,95324707;-0,08298337
1454,95324707;-0,09667969
1454,95324707;-0,11843264
1454,95507813;-0,14340818
1454,95922852;-0,15549314
1454,96337891;-0,14743650
1454,96728516;-0,11601555
1454,97131348;-0,06203616
1454,97509766;-0,02497554
1454,97900391;-0,00080562
1454,98303223;0,00402832
1454,98706055;0,01611328
1454,99096680;0,02175295
1454,99499512;0,02336431
1454,99890137;0,02578127
1455,00305176;0,02658689
1455,00708008;0,02578127
1455,01098633;0,03625488
1455,01501465;0,03786623
1455,01928711;0,02980959
1455,02319336;0,01047361
1455,02722168;-0,00725091
1455,03100586;-0,02497554
1455,03515625;-0,05478513
1455,03918457;-0,07814944
1455,04309082;-0,10231936
1455,04699707;-0,13857424
1455,05114746;-0,12890625
1455,05505371;-0,10634768
1455,05908203;-0,08137202
1455,06298828;-0,07331538
1455,06701660;-0,04914546
1455,07104492;-0,03867185
1455,07507324;-0,02819824
1455,07897949;-0,02819824
1455,08300781;-0,02739251
1455,08703613;-0,02658689
1455,09094238;-0,02819824
1455,09497070;-0,02980959
1455,09924316;-0,00805664
1455,10314941;0,00402832
1455,10693359;0,00563967
1455,11108398;0,01530766
1455,11499023;0,00000000
1455,11962891;-0,03867185
1455,12304688;-0,06848145
1455,12707520;-0,08459473
1455,13098145;-0,08298337
1455,13513184;-0,08298337
1455,13916016;-0,06848145
1455,14306641;-0,06848145
1455,14697266;-0,08942866
1455,15100098;-0,09909666
1455,15502930;-0,12487793
1455,15893555;-0,14824212
1455,16296387;-0,16677248
